status;datetime;card_num;card_num_md5;load_date
выдана;2024-07-01 10:10:10;6370241442281503;5a8289c0a63a1715e8faba88f6d7d2e6;2024-07-01
не выдана;2024-07-01 10:39:10;5240619430617108;862bb02224bd6dee77d4500527302a8a;2024-07-01
не выдана;2024-07-01 21:42:10;1238407280487185;28661bbcc50bb57e40585e050165a1c0;2024-07-01
не выдана;2024-07-01 17:04:10;7020895233269294;b3e82e8709936a350d335bbf3aa9daf7;2024-07-01
выдана;2024-07-01 17:02:10;4760041665560781;a2702a13293bdfcb2a66d3c77bedcac1;2024-07-01
не выдана;2024-07-01 04:34:10;1138223455601141;4ba9757fcdfd7d16cfee627800a2cc65;2024-07-01
выдана;2024-07-01 12:35:10;8611678360750420;def5ce0607ecd0856213599cb1b1e8ba;2024-07-01
выдана;2024-07-01 19:57:10;9882253591632055;e00a1222cb1304c44218435d73aa337f;2024-07-01
выдана;2024-07-01 08:51:10;9427065941113575;dd278764dc11d4003ec815d1ed0ca9db;2024-07-01
выдана;2024-07-01 03:34:10;1512263634593316;e87c7a19966feb29c0166779a3948d5f;2024-07-01
выдана;2024-07-01 14:55:10;9478587989829725;fa4b0925a6519bb9aeee31d856903bf8;2024-07-01
не выдана;2024-07-01 03:54:10;3432375737999181;b93fadb2c8f6b911ae591242a2d69427;2024-07-01
не выдана;2024-07-01 00:57:10;8005093804114218;e1b09fe527a669748f8b6c2e26a8ef20;2024-07-01
не выдана;2024-07-01 19:17:10;7780098390932872;f3fd57ad28d455617ae15d14e1d5e640;2024-07-01
выдана;2024-07-01 04:59:10;2983298934916115;d936fc7a7a97076dcd318e2e6efe26b3;2024-07-01
выдана;2024-07-01 16:03:10;2569699973295247;f0a7925fb876d0a2450ca89cdd659f64;2024-07-01
выдана;2024-07-01 18:08:10;2493079990363290;3709fb23d58a11f5f9a68248e8afab79;2024-07-01
не выдана;2024-07-01 00:38:10;5208097513815533;67228d7d1a6c9b34fb332ccddd779ff5;2024-07-01
выдана;2024-07-01 05:37:10;6984386417681386;9de14482406e6254ac9cf5bba30a487b;2024-07-01
не выдана;2024-07-01 08:22:10;1445755296775339;a84909f300f6505996c26ca4bebb2bda;2024-07-01
выдана;2024-07-01 00:53:10;3504909471429341;aeff4866c0d172145fc4e14bc6812cef;2024-07-01
не выдана;2024-07-01 22:00:10;0495096208439389;70317acee9b5059bcdd3bbc79c2d29a4;2024-07-01
не выдана;2024-07-01 01:38:10;3734643592326008;1ad3b953d791c8b2c6a6607384aff99f;2024-07-01
не выдана;2024-07-01 19:39:10;9413508381223250;097422a371f63bcd64312e199e80a4bb;2024-07-01
выдана;2024-07-01 16:50:10;3690081106815557;2b22b45b11d9ea8ea9857600e1336f4e;2024-07-01
выдана;2024-07-01 07:15:10;3922876665579817;597b4701dfa541b75cf0d26ca5e773a1;2024-07-01
выдана;2024-07-01 20:44:10;7929321133654997;3fe4ea92c3aee43188809a28aa1169fc;2024-07-01
не выдана;2024-07-01 17:15:10;1567618198729033;117ab5eb2bf2243c34b7c2e88caacea3;2024-07-01
не выдана;2024-07-01 22:02:10;6917098398695954;23d8c68723b28d5b4550dd49b68ebbe3;2024-07-01
выдана;2024-07-01 08:40:10;5658870396239037;41d7625d9adc9c8508203d2567d5d49f;2024-07-01
не выдана;2024-07-01 14:40:10;6880642965373016;081ca76a18653f05e8f15f2099959565;2024-07-01
не выдана;2024-07-01 22:13:10;2665834532409894;ab5d29b33bf98af56cb5f944ec6a1008;2024-07-01
выдана;2024-07-01 13:32:10;3148905778193054;385ffff2e284e0227458ef2a728af830;2024-07-01
выдана;2024-07-01 20:12:10;5856049327028340;cffb267098dffd7be681c64f83b6047d;2024-07-01
выдана;2024-07-01 05:35:10;0828563527967257;1d5aaf8026e8aeb0e69cf5798d9549c1;2024-07-01
выдана;2024-07-01 06:07:10;1999561135896644;59324485c4e854a2faaacf3d04739d37;2024-07-01
выдана;2024-07-01 01:34:10;5979066810247504;496af5011948183ecc2bb7e0cc5a5321;2024-07-01
не выдана;2024-07-01 18:18:10;0256353697522960;27c42fffc7762a3ecfa49e962ef68652;2024-07-01
выдана;2024-07-01 12:24:10;7026234125285289;577a9025ab7981636b0530b4f245e635;2024-07-01
выдана;2024-07-01 01:41:10;1494369523728579;6d41bc9138965d49b73e17ece717fff3;2024-07-01
выдана;2024-07-01 05:28:10;6661336852667420;6390e46cd0bb0fb82a4352b1c5f2a393;2024-07-01
выдана;2024-07-01 11:34:10;8678641393492885;4b5b1b9670996f36fd3f6127786c5f76;2024-07-01
выдана;2024-07-01 03:45:10;6128925163766585;9b0c70cf30d6c72a57be6aa631277f74;2024-07-01
не выдана;2024-07-01 19:54:10;0912085577688982;22da2c55b411bc9ed3b1629d3b3ae71f;2024-07-01
выдана;2024-07-01 00:37:10;5487456336872464;64b756dd8628a5c51cd0c36e6c5bbf5f;2024-07-01
не выдана;2024-07-01 05:53:10;5478982088998663;98ec5e3b828815b49d8739a56d7ad3a8;2024-07-01
не выдана;2024-07-01 06:43:10;7242616543600923;6f876b838907e364c5b0ac5445f2ce18;2024-07-01
выдана;2024-07-01 05:03:10;6046769078405332;be01c4cc1a643bcc4cdba287e394a91a;2024-07-01
не выдана;2024-07-01 20:17:10;0424029006264244;8c68782bb001bdf9568ab406b175a6a9;2024-07-01
не выдана;2024-07-01 06:35:10;0703249057204740;fc27700f695602a967116ff433c8fade;2024-07-01
выдана;2024-07-01 02:50:10;7183399814987621;bdcd8749f8a4153cab1defecd0619e68;2024-07-01
не выдана;2024-07-01 00:07:10;7360191390432805;c6530a2013b91b75973990d90831e64e;2024-07-01
не выдана;2024-07-01 12:07:10;3987103176604748;a79cf1111850a2ed7757ad3f97567a88;2024-07-01
не выдана;2024-07-01 23:52:10;1364235320179722;8aed344c8a58f3f5918ace9e0ad4838d;2024-07-01
не выдана;2024-07-01 23:29:10;5297261632999268;d2f7938582739b945e61233a4ff9ba88;2024-07-01
не выдана;2024-07-01 03:14:10;0867484897666476;d185a9d2434e1d2204416ab7c7ae18a2;2024-07-01
не выдана;2024-07-01 12:16:10;5300556850718450;b3c65e3348b1b31dfceba04ded47480d;2024-07-01
выдана;2024-07-01 22:04:10;6248758846509244;1600d812d5e48fafb573ed70df153e2e;2024-07-01
не выдана;2024-07-01 17:01:10;4464100926008259;e69d8f3f1d1a0aa897c89e6a621ca329;2024-07-01
не выдана;2024-07-01 21:34:10;0696325476229284;edb198da7275ffdc2405a9edf9269f0b;2024-07-01
выдана;2024-07-01 02:01:10;1733981132859302;1c864041693ecafcb0469f9170d51b54;2024-07-01
выдана;2024-07-01 22:40:10;5854145717630549;98b1512ad0c2b03ee84fe2ebfac6dbf4;2024-07-01
выдана;2024-07-01 18:32:10;4201146114217048;e3feb11b0532d723ab2437e74383d0a5;2024-07-01
не выдана;2024-07-01 14:06:10;3823388463683205;19d19af9ea952ca5d9377cb948aae9fb;2024-07-01
не выдана;2024-07-01 19:25:10;5697541275724780;65ea5b6668b478b246034be71f03850e;2024-07-01
не выдана;2024-07-01 19:53:10;0534497221993188;129951c0ece05be9f72accbd74838665;2024-07-01
выдана;2024-07-01 09:31:10;5885679151393055;7e64d0866360ce0d8277d226d8438445;2024-07-01
выдана;2024-07-01 07:51:10;9335082140582825;698f65e82389c5a10dff1d5119746196;2024-07-01
не выдана;2024-07-01 01:00:10;6708948845008499;a881378d8965daef7f1ced9efe5baeb2;2024-07-01
выдана;2024-07-01 20:17:10;8815013401733318;deb9f1fa9baeb9e2ea924363e294acd7;2024-07-01
не выдана;2024-07-01 10:05:10;5210817390651737;fde07b49f5f919450dc3b525d97e0e07;2024-07-01
не выдана;2024-07-01 22:45:10;8581878802218804;99601877082709ff43b2ba3336e516d2;2024-07-01
не выдана;2024-07-01 09:44:10;0974594852785476;f1b5cfccc1d338c608b1d40a99cce841;2024-07-01
выдана;2024-07-01 10:58:10;4880808055745231;e49ba480206f7701b99432a0beb997a8;2024-07-01
не выдана;2024-07-01 13:55:10;7524210771721849;635543554ed02df6b0130ff963daf255;2024-07-01
выдана;2024-07-01 10:30:10;4707511813119272;e1b2f47115cd71bcadf6780688092426;2024-07-01
выдана;2024-07-01 21:44:10;7817217612413276;30a1108fa966657cb54882b6133086ed;2024-07-01
выдана;2024-07-01 16:35:10;1277624285122501;f251f4261ffd0e3e673298b36691fc19;2024-07-01
выдана;2024-07-01 03:32:10;9357532586643483;99ddb84ea34992abd58f4a21e6a2d5cf;2024-07-01
не выдана;2024-07-01 19:52:10;5226903270974960;47327767d7c5b27fbc08c710a654f5c4;2024-07-01
не выдана;2024-07-01 14:31:10;1244240756235796;b98aec3c29d28cc32363968e39282e88;2024-07-01
выдана;2024-07-01 04:34:10;0787903649286363;9901e80d694ecc0cf9ed0b56117508fd;2024-07-01
не выдана;2024-07-01 06:57:10;7440235778405986;1fc5a09caddb778568aed03579748df7;2024-07-01
не выдана;2024-07-01 18:31:10;6345552463877419;929761fbd4192c07d56f9efc6ddb612d;2024-07-01
выдана;2024-07-01 21:18:10;2189157038251629;23b54cf13d9559334b5365bf15ae7015;2024-07-01
выдана;2024-07-01 06:09:10;7495840256009501;47c7fa5aa32a1d5e22299b2d22d2e09e;2024-07-01
не выдана;2024-07-01 07:33:10;3073121779432397;81b774c96f7a3892f1acb652a0c71b17;2024-07-01
выдана;2024-07-01 18:26:10;7144629402331281;b964e1b0716f99b8758dfc6c8f4c4864;2024-07-01
выдана;2024-07-01 20:01:10;4092135736574004;e80892b7e00e54d1b42678bc3c61c2fd;2024-07-01
не выдана;2024-07-01 18:07:10;1861115104344410;ef60616ee42a12315aa8fdae26752fe6;2024-07-01
выдана;2024-07-01 15:40:10;6891098218897743;3edea0394da1b5abd766d3591cba7f36;2024-07-01
выдана;2024-07-01 17:59:10;4568380560742124;f0361be9193af67004f74741337ee422;2024-07-01
выдана;2024-07-01 13:38:10;4865073664508342;4070b5404150e143e42ccde6d990c164;2024-07-01
выдана;2024-07-01 17:50:10;4509051392080974;7181defacac7e7a8a2da18aa382dbad3;2024-07-01
выдана;2024-07-01 03:12:10;6822457109587572;5f0606b102acab92953043496441b6ce;2024-07-01
не выдана;2024-07-01 10:31:10;4410497211482261;a41beed3f5f9e757780b9f98736d201e;2024-07-01
не выдана;2024-07-01 06:59:10;4232627797026055;8158440dcb798199ab415d8b08c674d4;2024-07-01
выдана;2024-07-01 02:10:10;6457102585796536;3bdfd7bb35164f5f438fd4013c11b3ac;2024-07-01
выдана;2024-07-01 15:31:10;8272598361196227;c672b7b9c78f01a9148764174fc5ac6f;2024-07-01
выдана;2024-07-01 12:48:10;7267815855816373;518d73e922a2e6d8965de1f39c3032d2;2024-07-01
выдана;2024-07-01 20:36:10;8456886759182515;758898a7bea51ae32ba7643d6687946e;2024-07-01
выдана;2024-07-01 02:08:10;3072718218044705;ae603c677bbf3806acebd0132dd51dbb;2024-07-01
выдана;2024-07-01 01:15:10;4588137060152135;0a6763cac3fc2c7e484b39e01640fd2b;2024-07-01
выдана;2024-07-01 19:38:10;3082378611819527;23a6044c02ba53c409a1c99952268b41;2024-07-01
не выдана;2024-07-01 01:29:10;1275606745023302;81991f60a16ec8aca0a1cd9e81f93cbe;2024-07-01
не выдана;2024-07-01 08:48:10;5952374376440858;f0b008e01ed4ab2c002571e5a982699e;2024-07-01
выдана;2024-07-01 15:40:10;8977601469090286;a66139c5a0ed1114ecace53b44dfb2ff;2024-07-01
не выдана;2024-07-01 03:14:10;2752846285031468;76adb9f4c758e216bde1666e3df73c73;2024-07-01
выдана;2024-07-01 11:27:10;9257764799008854;15e01fb77f74a629d373729375030d91;2024-07-01
не выдана;2024-07-01 16:20:10;8034350060067195;186bff5a8f19c6e90e71645bd532fe20;2024-07-01
выдана;2024-07-01 09:24:10;1835870247864261;e61e598ce5dcaaa889c65ed069832e72;2024-07-01
выдана;2024-07-01 17:13:10;2327444328368069;b47189c2dabefd2d8d446d5341119c31;2024-07-01
выдана;2024-07-01 08:39:10;9854459196616171;9facfc16abb0a7a2d5cac07be08c23b5;2024-07-01
не выдана;2024-07-01 10:52:10;8304120053125922;afe0532e459f8dd4415a178570370dc9;2024-07-01
не выдана;2024-07-01 17:03:10;9108311532705759;4e46cab7fd3ea5a3ebe4b267b5d5275b;2024-07-01
не выдана;2024-07-01 07:56:10;0089073367543973;52af11b47f37c8fa1f26900436f9bd45;2024-07-01
не выдана;2024-07-01 00:34:10;4815555825675345;657359ee3c50eec941d43cb2494fae41;2024-07-01
выдана;2024-07-01 11:51:10;0958495304384013;2f89ca50e726acb41ad056a28bf230b8;2024-07-01
не выдана;2024-07-01 13:53:10;6041139296886257;628a1deb2bb47dcb254319929d87805f;2024-07-01
выдана;2024-07-01 13:27:10;7622241268812261;fa523b07bb3750294f14032dfa463390;2024-07-01
выдана;2024-07-01 21:57:10;9797401779903294;4aa9dbda4c6c802b5875137d345f514a;2024-07-01
выдана;2024-07-01 16:21:10;8331704691013752;a40f74c86e88e1f50dbb05713c847e60;2024-07-01
не выдана;2024-07-01 02:26:10;3924597355965942;ec643876f14b6e1110e584337053f4db;2024-07-01
выдана;2024-07-01 18:32:10;3944943044077645;cd768ad4a85ae00d4425d4ad954d00aa;2024-07-01
не выдана;2024-07-01 06:01:10;8961472194340927;27d7cfcc64c314c9c3ebaab24b1a9c81;2024-07-01
не выдана;2024-07-01 05:12:10;4885215292089908;c8fdb56e982a30c04209edd20f5b2b8f;2024-07-01
выдана;2024-07-01 22:32:10;9447455650897587;3abea1fcef0cbe1564616f3557806326;2024-07-01
не выдана;2024-07-01 15:35:10;1824535575419619;6c1ec7324671af5228c21a30951523ed;2024-07-01
не выдана;2024-07-01 06:08:10;8864163017687364;3fd1f8446b2c9a1374e223c9fe1bad61;2024-07-01
выдана;2024-07-01 07:19:10;8009539671463427;332e0ed298eea4114227ab46caf87ec8;2024-07-01
не выдана;2024-07-01 17:14:10;1015336162553076;e6f6eb4bc8a0ac1414180a36487464fe;2024-07-01
выдана;2024-07-01 06:20:10;6567690807003489;395e283679201e6a5b7f6b6018b8806e;2024-07-01
не выдана;2024-07-01 14:24:10;0547333707543843;a2eaf792f9849edd6a6a45d44d58a97d;2024-07-01
не выдана;2024-07-01 16:25:10;5892124272689858;8e347ab41bf84a179ab2c793cb828dc9;2024-07-01
не выдана;2024-07-01 00:05:10;6136657337552869;e6d4307d008f06c54b46a52a78bc8b4b;2024-07-01
выдана;2024-07-01 18:01:10;0318703582249791;022ea25895d23dc632c69e95d160ac6d;2024-07-01
выдана;2024-07-01 13:09:10;1186223995545373;b7b958b19a284f03023de036a8222a18;2024-07-01
выдана;2024-07-01 10:42:10;5294116077972272;67b8882f72482f6bf0f03b38db71e636;2024-07-01
не выдана;2024-07-01 05:37:10;0466944613862100;677f08d6b784f729322f6a3d326d43b6;2024-07-01
выдана;2024-07-01 11:06:10;4827098163151511;89ebdf3001020f4c4514483e9773d954;2024-07-01
не выдана;2024-07-01 00:33:10;7885702503125633;d715e132118ad7a9cca3c5d5950f7eda;2024-07-01
не выдана;2024-07-01 05:58:10;6444218318782056;705be346055cfddb384f1865bcde3c37;2024-07-01
не выдана;2024-07-01 15:42:10;8659276259678515;a5b188c8b12fb0ee0166893146f37703;2024-07-01
выдана;2024-07-01 04:02:10;9226400424453676;5153f02b7fcd266acd202c6c4c7741a5;2024-07-01
не выдана;2024-07-01 20:54:10;1115117758257751;465219060c1dfc53f45ecaa8ec781e9c;2024-07-01
не выдана;2024-07-01 13:35:10;0777344665735205;e827f67e2647abd914c9a0982824c645;2024-07-01
выдана;2024-07-01 02:35:10;6377375883188872;bd12015124201f366e31f25d412f4630;2024-07-01
не выдана;2024-07-01 00:57:10;4164909609699732;e28f25d8dae36ed8dcf53bdaf51ae4ac;2024-07-01
выдана;2024-07-01 22:24:10;5751201330765527;a69a350dc85abfc20534a21e545b51f5;2024-07-01
не выдана;2024-07-01 08:43:10;0838708451067136;b88f9d2068719b579a5b1df0cb11ed7d;2024-07-01
не выдана;2024-07-01 12:03:10;9055635945632658;3a5c2f7131452666c3044a78434542a2;2024-07-01
не выдана;2024-07-01 23:07:10;2846872749412886;0e2456152622da576920d72f10d5cf78;2024-07-01
выдана;2024-07-01 12:43:10;5065464981340929;b6bd4bf5c7540e36f0b8b7731812af3c;2024-07-01
не выдана;2024-07-01 01:45:10;4597556154118989;a8725cccd319391a278da8e683e72305;2024-07-01
не выдана;2024-07-01 11:25:10;1141262073416367;f988fa834957de324179cdc681a36a66;2024-07-01
выдана;2024-07-01 02:48:10;5405976027813661;7227775985a8bf21f4ddcb13b4934ccd;2024-07-01
не выдана;2024-07-01 23:54:10;5953375334017936;9dbb0d04c8b7b1fdc1430d857874382c;2024-07-01
выдана;2024-07-01 08:01:10;9450246310106025;7adf4fe2fe65131a59fe20f6ee9c266e;2024-07-01
не выдана;2024-07-01 05:16:10;6107006352187374;383e6329bbf04bfbd60c4db127fd3090;2024-07-01
не выдана;2024-07-01 04:17:10;6442591445397079;25b2dea4e20d7ba73e4ad41bb3b6b6e0;2024-07-01
выдана;2024-07-01 15:24:10;8847600925315106;11487fd47f1561afe30db66165ac5db3;2024-07-01
выдана;2024-07-01 17:35:10;5205694135441949;2a8feccda328537df5d248699956deee;2024-07-01
выдана;2024-07-01 11:01:10;9958489785904491;31ed7a90f8306b9590f60bf73edcadc7;2024-07-01
не выдана;2024-07-01 16:57:10;2538883125604332;b58f856d9573816d00e90790da45d197;2024-07-01
выдана;2024-07-01 02:23:10;6199840914977885;f4fab7f37cf2b887bd6cbc50c5caf3c1;2024-07-01
выдана;2024-07-01 08:15:10;2986048102025337;6a7957058df479e2b56129764d679b34;2024-07-01
выдана;2024-07-01 23:12:10;4376566014233046;d7101ccec4e15c375999e555efd0ba87;2024-07-01
выдана;2024-07-01 04:48:10;3877192453581630;d3c36fb8e955c03a467bfa91317e9184;2024-07-01
выдана;2024-07-01 01:51:10;0989641211787482;4def292b44161bf3f57ccd869d95becc;2024-07-01
выдана;2024-07-01 07:11:10;7999314397544375;4266d3168eaeb10100c515665d7ff86c;2024-07-01
выдана;2024-07-01 12:19:10;7393834101613377;10e922bb2ef4e7c8be777d0e84f0acc8;2024-07-01
не выдана;2024-07-01 17:43:10;6210544613296634;75383428801fd76fbb08353121b43b98;2024-07-01
выдана;2024-07-01 10:09:10;0317705894931047;ff4c1334b9b9a7242a444e42d67d761d;2024-07-01
не выдана;2024-07-01 10:13:10;1822445090767680;82a3347ae41f0fa20aad35cedce064c7;2024-07-01
не выдана;2024-07-01 23:45:10;9579516170661293;711f19f79f169d450970fd2bcec0e78e;2024-07-01
не выдана;2024-07-01 12:30:10;7970692795281137;f57eaac3397794cf26865cfdcc159226;2024-07-01
не выдана;2024-07-01 14:10:10;7340037783311247;1cbb46a8b0fa1d555b600b8dd2158b71;2024-07-01
не выдана;2024-07-01 20:21:10;6732642400568723;c2978cbbf825739ee4b397adbe2109f4;2024-07-01
не выдана;2024-07-01 06:09:10;4668076678480301;a9c5d3db920d4cfa7cb19dabcbeee40a;2024-07-01
не выдана;2024-07-01 23:52:10;3702971175930833;a89fcdf2d116d5f71b8b7e116b98badd;2024-07-01
выдана;2024-07-01 02:28:10;0652306989588640;b196a1f2141e3d6adaa181d7063b2f4f;2024-07-01
не выдана;2024-07-01 15:29:10;1244593139808537;227540ef03e9f5c9e0647a3952270ca9;2024-07-01
не выдана;2024-07-01 17:04:10;9028173703209457;7f400cee41507c009aed78da3f148984;2024-07-01
выдана;2024-07-01 20:01:10;5165992443848163;1367b0d8cc343453ab01133702dc7264;2024-07-01
выдана;2024-07-01 10:01:10;7889935348839334;be22c242bf085e74ef7c447466f2e74a;2024-07-01
не выдана;2024-07-01 00:28:10;1421582990097537;eeac0216f28541330d336da65e83f567;2024-07-01
выдана;2024-07-01 13:30:10;2934841795447102;82bd912da2499e7cb3d7f9b1852b31db;2024-07-01
выдана;2024-07-01 07:20:10;7616949312479783;fcf2c92aaa5b051094ad70d0a39bc9cb;2024-07-01
не выдана;2024-07-01 22:03:10;2647188801207838;3624e881af8ba98828a0e65d8c01f02b;2024-07-01
не выдана;2024-07-01 02:13:10;1841044008460158;b77d9bc036b975143a75b2978478a50f;2024-07-01
выдана;2024-07-01 05:36:10;0796661413029402;b9b5310a1fa9fde32ec3f72904aeb598;2024-07-01
выдана;2024-07-01 05:07:10;6133831983504043;34cfa31cd069a289a39fb0d78ace932c;2024-07-01
не выдана;2024-07-01 14:39:10;6476495049348498;e6cf0b9488e9fe035839693bd92e63ce;2024-07-01
выдана;2024-07-01 08:33:10;6681559641115430;a0f71fe45b5ff376ebcd09d29155c914;2024-07-01
не выдана;2024-07-01 04:56:10;9421141863485457;e38c2c1cbae7ed8ac81025ce34ed9a3c;2024-07-01
выдана;2024-07-01 00:39:10;5911988668855875;b1eecfac356e0578a73016ff5d6af288;2024-07-01
не выдана;2024-07-01 01:40:10;3535857765865902;86854e4610de159c12132dd354aa8374;2024-07-01
выдана;2024-07-01 15:21:10;2342723284131313;5328c4f94b1f703c10b5753230dbd0eb;2024-07-01
выдана;2024-07-01 17:07:10;9046506914957095;73869e2687265a7fc207dea77672c5c6;2024-07-01
выдана;2024-07-01 13:16:10;3473343554590139;a739b388ccce06a73e40744959c6ab64;2024-07-01
не выдана;2024-07-01 16:53:10;5041094251904836;d2168ae580b3b2010d85dd35c37e477f;2024-07-01
выдана;2024-07-01 20:27:10;8321393055176926;5e85d8948b29da01b951197d68ee63fe;2024-07-01
выдана;2024-07-01 14:14:10;1168060912996774;7efcb2207284ce99511e0b0e7c99b028;2024-07-01
не выдана;2024-07-01 07:05:10;9852164120471373;8ae2d3ddadd3bbdbf216a18e058c1221;2024-07-01
не выдана;2024-07-01 00:55:10;5578928996166647;f50dad60517ef640bb7f35a17e070d04;2024-07-01
выдана;2024-07-01 11:41:10;5136814895731894;bc409d1772f3a79f5b5f337012523485;2024-07-01
выдана;2024-07-01 00:36:10;7334367909814548;6bc83b5657640caf7d68c101b2b564c7;2024-07-01
выдана;2024-07-01 19:05:10;1721078832871065;e347fb49e9ad58d0fcf1f3b68095eab7;2024-07-01
не выдана;2024-07-01 18:23:10;3158145439535961;81ac78fb0b1e3263bb8108eaac76df20;2024-07-01
выдана;2024-07-01 22:48:10;9813696944553628;f15fe5c319154af3f71e4c5a2314ca4b;2024-07-01
выдана;2024-07-01 18:43:10;6954153112827681;1833438e10aa5013102370d09504fcd9;2024-07-01
не выдана;2024-07-01 06:20:10;1009809380086789;3836a153464de18d29cb578d1bd61b45;2024-07-01
не выдана;2024-07-01 19:43:10;6422629462562412;00993bfd03881355707067c3f0c7b910;2024-07-01
выдана;2024-07-01 21:41:10;6447269339068093;0a51a958852aa30e9e7687f67b5ff408;2024-07-01
не выдана;2024-07-01 11:27:10;1540529745100681;fd2a5b2276a8915708e4e1a77bf7e2a4;2024-07-01
выдана;2024-07-01 13:18:10;5873398609205352;f1c0d24342129c1c3142f997d9103383;2024-07-01
не выдана;2024-07-01 03:15:10;2639580435115373;f4a0300bb655187738f58b7bfabfdb5c;2024-07-01
не выдана;2024-07-01 10:45:10;8199490150026050;e6eaef1a9ffac0a57d4a5f57ccd06796;2024-07-01
не выдана;2024-07-01 16:17:10;9560935540694748;3f35ee2a197e332fb2eee43f5d475fcf;2024-07-01
не выдана;2024-07-01 23:45:10;9502552920747822;4dc4ceda4caaee104ebf7445a2cdb29e;2024-07-01
не выдана;2024-07-01 18:14:10;4412673259531253;9338031e38890f5d11320e1f603c449d;2024-07-01
не выдана;2024-07-01 03:10:10;8202379169012745;58da0cf21cc78ca74ded1bf0574c6222;2024-07-01
выдана;2024-07-01 13:39:10;2819774534556569;560284cd34ad0772b114027ccc1d9fd9;2024-07-01
выдана;2024-07-01 04:53:10;7758227190691171;64b4a5a9fb05c166bba89256edd1f881;2024-07-01
не выдана;2024-07-01 10:09:10;8925991994730651;a9bb9952148c42fbf768fc9b04e49c57;2024-07-01
выдана;2024-07-01 13:22:10;0700771112725818;1f3e5760fe79d5bc773e1695bf962ea9;2024-07-01
выдана;2024-07-01 16:28:10;3039406947107784;da3806016b38ec9e6ba723ebff0a6016;2024-07-01
не выдана;2024-07-01 18:25:10;5423252182995942;9b3fd46cf80e47c15b89d9a7be5a1d0e;2024-07-01
выдана;2024-07-01 15:28:10;1631414788140770;4b139858d56c96f137171bf435d8c9a4;2024-07-01
выдана;2024-07-01 03:53:10;3428936231025268;b28afbded844aafb8c17aa5d63470ae8;2024-07-01
не выдана;2024-07-01 16:17:10;6748274943802081;cb98d47b4936ed82cd643cd7b728df52;2024-07-01
не выдана;2024-07-01 01:01:10;4507761112232754;de9d50bdda740875efd2cc909caa8639;2024-07-01
не выдана;2024-07-01 02:17:10;8643714161537008;cee5f53adbd30d6e05c1893c719d3d65;2024-07-01
выдана;2024-07-01 23:17:10;1884883290664523;c31764930bc7caf07b7a564bd2026425;2024-07-01
выдана;2024-07-01 21:58:10;0536375742376972;3e9c8be77ed4c5c51c949220611647c7;2024-07-01
не выдана;2024-07-01 23:14:10;9966110715237068;5d2f7fb75f3143e81b5cabb01fdb7784;2024-07-01
не выдана;2024-07-01 01:59:10;2045342955107277;78257162e7d7c3d4d6c0d40f9536c5c0;2024-07-01
выдана;2024-07-01 04:08:10;4428259456583490;721d908f8e3a28c2ad0e33b056d3b7d6;2024-07-01
не выдана;2024-07-01 09:06:10;6931329118850828;6a595da02a0d1a1bbd681f79a38b155f;2024-07-01
не выдана;2024-07-01 14:51:10;8852596568112638;978c1e1fb728122a4f3fe23172f55827;2024-07-01
не выдана;2024-07-01 13:01:10;1978327688701070;708072daec8ee317ef2250c5484dd895;2024-07-01
выдана;2024-07-01 15:51:10;8827794934195139;24f317c0501e3db02aa66ade2002a9fb;2024-07-01
не выдана;2024-07-01 21:16:10;7015428678550051;91a6cca0a34a1f9d25851982e9a462b6;2024-07-01
выдана;2024-07-01 07:00:10;1991534234900655;3449d685cf0c4735c77b1daacc803811;2024-07-01
выдана;2024-07-01 21:43:10;9839001690860144;afeb302d337dd1f2bc99e8485f6acbd1;2024-07-01
выдана;2024-07-01 23:21:10;4747939346175585;9cc32890db457863bccf080f2efdef23;2024-07-01
не выдана;2024-07-01 00:37:10;2215937780486756;e286749d4b8c15d56558e79e06d30bcc;2024-07-01
не выдана;2024-07-01 13:28:10;4106884895899784;8dea9c039314a45e35cf32e21af3e694;2024-07-01
выдана;2024-07-01 00:57:10;5583819902465737;e1ab4a695ebd4e55bc527db500624d3f;2024-07-01
выдана;2024-07-01 09:06:10;6970199311385226;d3e14270ffe8ea2ac0e65d40e481ab69;2024-07-01
выдана;2024-07-01 08:34:10;5958286657332204;6ef122e9527f5a6eb2b8a397991f2e13;2024-07-01
выдана;2024-07-01 22:42:10;7309829310147867;07272caba6d4551784eae1c2ed1c6aa6;2024-07-01
не выдана;2024-07-01 16:55:10;5436245660370955;2c7a91d5022529119c7689b5d5f3c89d;2024-07-01
не выдана;2024-07-01 14:58:10;7727781694393681;b9f49144ab74507e1457740b6c35cfcb;2024-07-01
не выдана;2024-07-01 06:25:10;3637934290343642;2f9a9d64bb4bfaa9200fedf71814de40;2024-07-01
не выдана;2024-07-01 08:19:10;2420086920881126;9ed67a5be629f99122fbc796f7234bd3;2024-07-01
не выдана;2024-07-01 22:01:10;9171471832584527;22a3b47a02835993166fe3e67d8d5d6f;2024-07-01
не выдана;2024-07-01 03:17:10;5381624822799398;705caaa207125b90262ad3c316473fb1;2024-07-01
не выдана;2024-07-01 18:37:10;9137188542837198;6cab9889b0e66eb8afcbcad08aa8f5f2;2024-07-01
выдана;2024-07-01 05:24:10;4271033903989037;68d14d1c1e3e7fbb5485aecec034b313;2024-07-01
выдана;2024-07-01 03:30:10;1206786181262384;f047f0c9d41d5cfa6f4a6f63915d16e3;2024-07-01
